company,tweet,sentiment
$ICICIBANK.NSE,$ICICIBANK.NSE near to the downward breakout from the channel pattern Bearish,Bearish
$ICICIBANK.NSE,"Sharekhan's Investment Pick: ICICI Bank📊 
 
$ICICIBANK.NSE $NIFTY50.NSE $SENSEX Bullish",Bullish
$ICICIBANK.NSE,"Yes Securities highlights that the sequential growth of 3.8% in advances in Q3 for $ICICIBANK.NSE is the slowest since second quarter of the previous financial year and that the advances was impacted by sluggish CV/CE loans and de-growth in other loans. Further, the firm also notes that the gross slippage ratio was somewhat elevated in Q3 but that these few niggles do not change their overall thesis. Yes Securities maintains ""buy"" ranking on the stock with a TP of Rs 1,180 Bullish",Bullish
$ICICIBANK.NSE,$ICICIBANK.NSE BUY ABOVE 880 with SL of 1-1.2 % Bullish,Bullish
$ICICIBANK.NSE,"Top Nifty companies posted top results.
$ICICIBANK.NSE results - Blockbuster
$KOTAKBANK.NSE results - Excellent
$RELIANCE.NSE results - Better than Expected

#Reliance #ICICI #Kotak #Bank #results Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE  
Looking at the technical side will see an upward breakout from the channel pattern and the target of 878.65 or even above it. Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE  
IN PARALLEL CHANNEL 
RESISTANCE AT 875 Bearish",Bearish
$ICICIBANK.NSE,"$ICICIBANK.NSE  
CMP: Rs 867.65 
Since the last few sessions, the stock has been fluctuating horizontally. 
In the upcoming session, it is able to assess the 840 level of immediate support. Bearish",Bearish
$ICICIBANK.NSE,"$ICICIBANK.NSE Daily time frame 
RSI-40 
The stock is moving sideways from the last few sessions. 
It can check the immediate support level of 840 in the upcoming session. Bearish",Bearish
$NIFTYBANK.NSE,"Seeing momentum in $NIFTYBANK.NSE stock 
$HDFCBANK.NSE  
$KOTAKBANK.NSE  
$ICICIBANK.NSE Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE MACD bullish crossover, rsi in the oversold zone. Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE  
 
840 will act as a support. 
 
Closing above 890 can show good momentum. Bullish",Bullish
$ICICIBANK.NSE,Time to buy the dip in $ICICIBANK.NSE Bullish,Bullish
$ICICIBANK.NSE,$ICICIBANK.NSE Stock is in bearish mode.  Buyers are not getting overwhelming on seller. Selling is huge. Stock is falling down continuously. Bearish,Bearish
$ICICIBANK.NSE,"$ICICIBANK.NSE : Resistance Zone and a Point of Polarity. Only a close above 880 will signal a bullish setup. 
 
$NIFTYBANK.NSE Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE MACD bearish crossover, Bearish",Bearish
$ICICIBANK.NSE,"$ICICIBANK.NSE  
CMP: Rs 868.25 
 ICICI Bank is one of 10 stocks that mutual funds have preferred and sold in advance of third-quarter results. 
AMCs sold 64 lakh ICICI Bank shares in December. At the end of the previous month, their ownership interest in the company was 160.96 crore units. Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE  
Time frame:- 15 min  
The stock is below the 20 DMA and may see a breakout from the lower band of the bollinger band and also from the middle band of the RSI Bearish",Bearish
$ICICIBANK.NSE,$ICICIBANK.NSE MACD bullish crossover. Bullish,Bullish
$ICICIBANK.NSE,"Ticker $ICICIBANK.NSE  
Expiry Date: 25 Jan23 
Highest OI in call : 900 
Highest OI in put : 860 Bullish",Bullish
$ICICIBANK.NSE,$ICICIBANK.NSE MACD  bullish crossover Bullish,Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE Daily time frame 
RSI-36 
A sharp correction can be seen from the 890 level 
The stock still looks bearish can more correction possible till 840 Bearish",Bearish
$ICICIBANK.NSE,"$ICICIBANK.NSE  
 
Considering earlier decline as part of wave 4  
 
We can rally towards 980-1000 🎯 in wave 5 from here on by Jan end or sometime in Feb  
 
Strong support at 831-843 zone ✅, cmp 863, good RR for long side, hence closed earlier bearish view Bullish",Bullish
$ICICIBANK.NSE,$ICICIBANK.NSE Though stock is trading between Ema-50 & 200 levels giving mild bullish signals but candlesticks pattern indicate downtrend. Macd is also bearish. Rsi is near its oversold zone. Bearish,Bearish
$ICICIBANK.NSE,"$ICICIBANK.NSE 
CMP: 864
If the stock trades advice 870, investors should buy the stock as it will entry into bullish zone with a long term Target price of 950+ Bullish",Bullish
$RELIANCE.NSE,Motilal Oswal's top picks for January in the large cap space include $RELIANCE.NSE $ICICIBANK.NSE $INFY.NSE $BHARTIARTL.NSE $NIFTY50.NSE Bullish,Bullish
$ICICIBANK.NSE,$ICICIBANK.NSE Though stock is trading between Ema-50 & 200 levels candlestick pattern is indicating downtrend. Macd is already bearish. Rsi is approaching towards oversold zone. Bearish,Bearish
$ICICIBANK.NSE,"$ICICIBANK.NSE 
CMP: 867
With a target price of 960, the stock currently looks bullish. RSI is also below 40. Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE  
 
ICICI breaking important support levels along with Nifty.  
#stocktwits #icicibank #bearish #breakdown Bearish",Bearish
$ICICIBANK.NSE,"Axis Securities top picks for January, 2023 include $ICICIBANK.NSE $SBIN.NSE $BAJFINANCE.NSE $INFY.NSE $NIFTY50.NSE Bullish",Bullish
$ICICIBANK.NSE,$ICICIBANK.NSE MACD bullish crossover with RSI in the oversold zone. Bullish,Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE Daily time frame 
RSI-47 
Moved sideways for a few sessions above the support level 890 
can move upside in upcoming sessions 
 Target-960 Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE  
 
Can be a short candidate  
CMP: 890 
SL: 914 
TGTS: 875 / 851 / 837 Bearish",Bearish
$ICICIBANK.NSE,"$ICICIBANK.NSE  
CMP: Rs 890.40 
Stock is trading with weak bullish signs between the EMA-50 and 200 levels. MACD, though, is very bearish. Bearish",Bearish
$ICICIBANK.NSE,"$ICICIBANK.NSE bears entering the market, broke the low of previous candle with high volume, trend change possibility, target 890 Bearish",Bearish
$ICICIBANK.NSE,"$ICICIBANK.NSE Daily time frame 
RSI-49 
Looks bullish and can move upside in upcoming sessions  
with the next resistance is around 960 Bullish",Bullish
$ICICIBANK.NSE,$ICICIBANK.NSE MACD bearish crossover Bearish,Bearish
$ICICIBANK.NSE,"$ICICIBANK.NSE 
Looks weak i expect a small fall till 875 levels..
Lets c Bearish",Bearish
$ICICIBANK.NSE,"$ICICIBANK.NSE cmp 878.9 
 
Has been waiting since september for a pattern and the pattern seems to have formed now with the recent correction. 
 
BUY icicibank until 864 
Stoploss 835 
Targets --> 980 
Holding time --> 1-2 months 
Expected ROI --> 11.5% 
Please not that any bad news from china with rising covid concerns triggering supply chain issues and temporary rising inflation can see a  correction of 2-3% in broader indices and thus many stocks will hit stoploss. 
So, invest less now. Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE  
  
▶ Daily-   
👉Broke a major support zone of 880 
👉Daily rejection off resistance   
👉 Targets for 850 opened 
👉 Banking as a major sector looks very weak! Bearish",Bearish
$NIFTYBANK.NSE,"Reminder that things dont go straight up forever ... again, i've been saying these names were extended. They just need time to consolidate now and build new bases 
$NIFTYBANK.NSE $NIFTYPSUBANK.NSE $SUZLON.NSE $ICICIBANK.NSE Bearish",Bearish
$ICICIBANK.NSE,"$ICICIBANK.NSE bearish today, if it breaks the support level of 883, it will continue its bearish journey till the next support resistance line. Bearish",Bearish
$ICICIBANK.NSE,$ICICIBANK.NSE - risk takers can short for 850 Bearish,Bearish
$ICICIBANK.NSE,$ICICIBANK.NSE MACD bullish reversal with RSI in the oversold region. Bullish,Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE 
CMP: Rs 887
The stock is in downward trend with high selling pressure. MACD is also bearish. Next target is around 830 level. Bearish",Bearish
$NIFTY50.NSE,"$NIFTY50.NSE $NIFTYBANK.NSE $ICICIBANK.NSE 
Today's 3 trades setup  given all trades target hit. 
2% nifty50 down, banknifty 1.50% down , ICICI BANK 2% DOWN ALL LEVEL TARGET DONE. 
@Stocktwits @StocktwitsIndia @Stockwitsindia @sks986 Bearish",Bearish
$ICICIBANK.NSE,$ICICIBANK.NSE  ICICI BANK WILL GIVEN BREAKDOWN IN DAILY CHART TIME FRAME. ICICI RESTING TREND LINE AFTER BREAKDOWN SO TODAY'S WAIT & WATCH LEVEL. IF SUSTAIN IN DOWN TRENDLINE THEN WE GO BEARISH OR SIDEWAYS. 893 LEVEL. IS IMPORTANT FOR BREAK DOWN  THEN WE SEE DOWN SIDE LEVEL. BUT BANKNIFTY PCR Ratio is 0.8 between in buying or selling zone. So we see in ICICI RANGE BOUND TRADE SETUP $NIFTYBANK.NSE $NIFTYBANK.NSE @Stockwitsindia @Stocktwits Bearish,Bearish
$ICICIBANK.NSE,"$ICICIBANK.NSE 
50 day SMA-Bullish Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE  showing mild bullish signals 
Adx : 22.06, +DI : 13.88, -DI : 23.65 (Neutral Signal) 
Macd : -1.43, Signal Line : 2.87 (Bullish Signal) 
RSI: 26.05 (Mild Bullish Signal) Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE 
Cmp: 903
ICICI bank has formed hammer candlestick pattern. With this, the target price is 96. Bullish",Bullish
$ICICIBANK.NSE,$ICICIBANK.NSE Stock has slipped below Ema-50 level though it is trading above Ema-200 level but candlestick pattern in previous session indicate that bearish trend may come. Macd is already highly bearish. Bearish,Bearish
$ICICIBANK.NSE,Time to buy the dip in $ICICIBANK.NSE around 891. Bullish,Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE 
15mint intraday view
Can see rejection at resistance around 909 levels
Following down ward channel pattern
Might see 895 levels Bearish",Bearish
$ICICIBANK.NSE,$ICICIBANK.NSE Today stock has slipped below and is currently trading between Ema-50 & 200 level. Candlesticks pattern indicate that stock may exhibit downtrend. Macd is already highly bearish. Bearish,Bearish
$ICICIBANK.NSE,"$ICICIBANK.NSE  
Icici bank has broken a key support level of  923 , we can see the next levels for icicibank at 894 Bearish",Bearish
$ICICIBANK.NSE,Time to buy the dip in $ICICIBANK.NSE around 916-910. Bullish,Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE has raised Rs 5,000 Cr via senior unsecured redeemable long-term bonds on private placement basis. Bullish",Bullish
$ICICIBANK.NSE,"Ticker $ICICIBANK.NSE  
Option Chain Analysis 
Highest OI in call side - 950 
Highest OI in put side - 900 Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE showing Mild Bullish Signal 
Adx : 23.89, +DI : 20.59, -DI : 13.69 (Neutral signal) 
Macd : 5.87, Signal Line : 7.64 (Bearish Signal) 
RSI: 52.92 (neutral signal) Bullish",Bullish
$SBIN.NSE,"$SBIN.NSE holding strong as usual. People have made a lot of money in banks, you have to think they'll pull back eventually. Dont be too greedy ... maybe if inflation comes down faster than people think then interest rates dont need to be so high $NIFTYBANK.NSE $NIFTYPSUBANK.NSE $ICICIBANK.NSE $HDFCBANK.NSE Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE Daily time frame 
RSI- 56 
We can expect upside movement once breached 958 
Target-1150 Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE 

On Monday, the private sector lender ICICI Bank announced that it has raised ₹5,000 crore through long-term bonds at a coupon of 7.63% p.a. payable annually and were issued at par. The bonds would be listed in the relevant segment of the NSE, and the bonds are rated “CARE AAA; Stable"" by CARE Ratings Limited, “CRISIL AAA/Stable"" by CRISIL Ratings Limited and “[ICRA]AAA (Stable)"" by ICRA Limited, said the bank in a stock exchange filing. Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE  
Above EMA, Trading in the range. 
   
Support 1-Rs 921 
Support 2 -Rs 900 
Resistance -Rs 936 
CMP-Rs 931 
 
Average trading volume     
Timeframe-1hr Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE  
#ElliottWave  
 
It's about to complete a large impulse from 639 and seems to be in end stages of 5th wave  
 
Risk Reward doesn't favour longs here imo Bearish",Bearish
$ICICIBANK.NSE,$ICICIBANK.NSE on Rising Wedge Pattern. Bullish,Bullish
$ICICIBANK.NSE,$ICICIBANK.NSE - Target 900 - 878 Bearish,Bearish
$ICICIBANK.NSE,"$ICICIBANK.NSE Daily time frame 
RSI- 54 
MACD-8.58 
looks bullish 
Buy  
target -1150 Bullish",Bullish
$NIFTYBANK.NSE,"$NIFTYBANK.NSE like the $NIFTY50.NSE , bounced at the 20 day moving average. But showing more relative strength with a bigger bounce today ... higher interest rates are good for banks $NIFTYPSUBANK.NSE $HDFCBANK.NSE $ICICIBANK.NSE Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE Cmp: 930.75
Stock price is currently trading above Ema-50 & 200 levels giving bullish signals. Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE 
CMP: 927.55
With a target price of 955, the stock currently looks bullish. ADX DMI indicator is also bullish. Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE Trade in action 
Time to buy the dip. 
Your views? @chndr_prksh @iYashUpadhyaya @prakashtilokani06 @Sakshi_Ranawat @bhardwajnat Bullish",Bullish
$ICICIBANK.NSE,"Ticker $ICICIBANK.NSE  
Intraday 5 min chart 
Volume Profile Analysis Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE $ZOMATO.NSE $SBIN.NSE $TATAMOTORS.NSE $MARUTI.NSE Nice read here @ETMarkets  
 
economictimes.indiatimes.co... Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE  
Most of the financial firm are betting on ICICI bank for this particular sector.  
They are giving target of near 1200. Bullish",Bullish
$ICICIBANK.NSE,$ICICIBANK.NSE all the analysts pumping this one now Bullish,Bullish
$ICICIBANK.NSE,"Prabhudas Lilladher has a ""buy"" rating on $ICICIBANK.NSE with a TP of Rs 1,090 Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE Looks bullish 
RSI- 55 
BUY  
target-1150 
sl- 890 Bullish",Bullish
$ICICIBANK.NSE,Buy the dip in $ICICIBANK.NSE around 924-916. Bullish,Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE 
CMP: Rs 929.90
The stock has taken a support at this level, forming a shooting star candle indicating buyers are active and may help surging the stock further. MACD is also slightly bullish. We can expect a bull behaviour soon. Bullish",Bullish
$ICICIBANK.NSE,$ICICIBANK.NSE broke the support level with high volume. target 923 Bearish,Bearish
$ICICIBANK.NSE,"Ticker $ICICIBANK.NSE  
30 min TF chart 
Trading in the upper channel range. Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE  
Icici bank steel longs strong to me. 
one can go long wit stop loss of 923 Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE 
50 day SMA-Bearish Bearish",Bearish
$ICICIBANK.NSE,"$ICICIBANK.NSE BUY 
CMP- 940 
TARGET- 1050 
SL -890 Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE  showing Bullish Signals 
Adx : 26.50, +DI : 26.53, -DI : 11.26 (Bullish Signal; Nice up-trend) 
Macd : 11.21, Signal Line : 9.18 (Bullish Signal) 
RSI: 71.36 (Mild Bearish;  Above 70.00) Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE 
CMP: 943
The stock is currently bullish and the price is expected to reach 955 in coming days. 
Stop loss 927. Bullish",Bullish
$ICICIBANK.NSE,$ICICIBANK.NSE Stock is trading above Ema-50 & 200 levels giving bullish signals. Macd is also above its signal line indicating bullish momentum ahead. Bullish,Bullish
$IRFC.NSE,"Best stocks for short-term 
$IRFC.NSE 
$IDBI.NSE 
$UNIONBANK.NSE 
$ABCAPITAL.NSE 
$ICICIBANK.NSE Bullish",Bullish
$ICICIBANK.NSE,$ICICIBANK.NSE Bullish,Bullish
$ICICIBANK.NSE,$ICICIBANK.NSE Stock is at its all time high level and trading above Ema-50 & 200 levels indicating bullish trend. Macd is also above its signal line and predicting bullish momentum further. Bullish,Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE launches digital lending solution iLens, powered by $TCS.NSE  
 
businessinsider.in/business... Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE 
Looking positive
Stock sustaining 945 levels above past 3 hour session
With volume
Stock to be watchout this week.. Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE  
Breakout is seen in ICICI bank. 
Buy at cmp 
SL- 900 
Target- 1000, 1100. Bullish",Bullish
$ICICIBANK.NSE,"$ICICIBANK.NSE was one of the top picks of Axis Securities in their November preview, with the firm giving it a ""buy"" rating on the stock with a TP of Rs 1,150. Good to see the stock hitting new 52-week high, and moving towards the target levels! About time! Bullish",Bullish
